Page Number,Virtual Address,Physical Address,Page Fault,Swap,Evicted,Allocated Page Table Entries
24,100720,100720,0,0,-1,0
24,100724,100724,0,0,-1,0
24,100728,100728,0,0,-1,0
24,100732,100732,0,0,-1,0
24,100736,100736,0,0,-1,0
24,100740,100740,0,0,-1,0
24,100744,100744,0,0,-1,0
24,100748,100748,0,0,-1,0
24,100752,100752,0,0,-1,0
24,100756,100756,0,0,-1,0
24,100760,100760,0,0,-1,0
24,100764,100764,0,0,-1,0
24,100768,100768,0,0,-1,0
24,100772,100772,0,0,-1,0
24,100776,100776,0,0,-1,0
24,100780,100780,0,0,-1,0
24,100784,100784,0,0,-1,0
24,100788,100788,0,0,-1,0
24,100792,100792,0,0,-1,0
24,100796,100796,0,0,-1,0
24,100800,100800,0,0,-1,0
24,100804,100804,0,0,-1,0
24,100808,100808,0,0,-1,0
24,100812,100812,0,0,-1,0
24,100816,100816,0,0,-1,0
24,100820,100820,0,0,-1,0
24,100824,100824,0,0,-1,0
24,100828,100828,0,0,-1,0
24,100832,100832,0,0,-1,0
24,100836,100836,0,0,-1,0
24,100840,100840,0,0,-1,0
24,100844,100844,0,0,-1,0
24,100848,100848,0,0,-1,0
24,100852,100852,0,0,-1,0
24,100856,100856,0,0,-1,0
24,100860,100860,0,0,-1,0
24,100864,100864,0,0,-1,0
24,100868,100868,0,0,-1,0
24,100872,100872,0,0,-1,0
24,100876,100876,0,0,-1,0
24,100880,100880,0,0,-1,0
24,100884,100884,0,0,-1,0
24,100888,100888,0,0,-1,0
24,100892,100892,0,0,-1,0
24,100896,100896,0,0,-1,0
24,100900,100900,0,0,-1,0
24,100904,100904,0,0,-1,0
24,100908,100908,0,0,-1,0
24,100912,100912,0,0,-1,0
24,100916,100916,0,0,-1,0
24,100920,100920,0,0,-1,0
24,100924,100924,0,0,-1,0
24,100928,100928,0,0,-1,0
24,100932,100932,0,0,-1,0
24,100936,100936,0,0,-1,0
24,100940,100940,0,0,-1,0
24,100944,100944,0,0,-1,0
24,100948,100948,0,0,-1,0
24,100952,100952,0,0,-1,0
24,100956,100956,0,0,-1,0
24,100960,100960,0,0,-1,0
24,100964,100964,0,0,-1,0
24,100968,100968,0,0,-1,0
24,100972,100972,0,0,-1,0
24,100976,100976,0,0,-1,0
24,100980,100980,0,0,-1,0
24,100984,100984,0,0,-1,0
24,100988,100988,0,0,-1,0
24,100992,100992,0,0,-1,0
24,100996,100996,0,0,-1,0
24,101000,101000,0,0,-1,0
24,101004,101004,0,0,-1,0
24,101008,101008,0,0,-1,0
24,101012,101012,0,0,-1,0
24,101016,101016,0,0,-1,0
24,101020,101020,0,0,-1,0
24,101024,101024,0,0,-1,0
24,101028,101028,0,0,-1,0
24,101032,101032,0,0,-1,0
24,101036,101036,0,0,-1,0
24,101040,101040,0,0,-1,0
24,101044,101044,0,0,-1,0
24,101048,101048,0,0,-1,0
24,101052,101052,0,0,-1,0
24,101056,101056,0,0,-1,0
24,101060,101060,0,0,-1,0
24,101064,101064,0,0,-1,0
24,101068,101068,0,0,-1,0
24,101072,101072,0,0,-1,0
24,101076,101076,0,0,-1,0
24,101080,101080,0,0,-1,0
24,101084,101084,0,0,-1,0
24,101088,101088,0,0,-1,0
24,101092,101092,0,0,-1,0
24,101096,101096,0,0,-1,0
24,101100,101100,0,0,-1,0
24,101104,101104,0,0,-1,0
24,101108,101108,0,0,-1,0
24,101112,101112,0,0,-1,0
24,101116,101116,0,0,-1,0
24,101120,101120,0,0,-1,0
24,101124,101124,0,0,-1,0
24,101128,101128,0,0,-1,0
24,101132,101132,0,0,-1,0
24,101136,101136,0,0,-1,0
24,101140,101140,0,0,-1,0
24,101144,101144,0,0,-1,0
24,101148,101148,0,0,-1,0
24,101152,101152,0,0,-1,0
24,101156,101156,0,0,-1,0
24,101160,101160,0,0,-1,0
24,101164,101164,0,0,-1,0
24,101168,101168,0,0,-1,0
24,101172,101172,0,0,-1,0
24,101176,101176,0,0,-1,0
24,101180,101180,0,0,-1,0
24,101184,101184,0,0,-1,0
24,101188,101188,0,0,-1,0
24,101192,101192,0,0,-1,0
24,101196,101196,0,0,-1,0
24,101200,101200,0,0,-1,0
24,101204,101204,0,0,-1,0
24,101208,101208,0,0,-1,0
24,101212,101212,0,0,-1,0
24,101216,101216,0,0,-1,0
24,101220,101220,0,0,-1,0
24,101224,101224,0,0,-1,0
24,101228,101228,0,0,-1,0
24,101232,101232,0,0,-1,0
24,101236,101236,0,0,-1,0
24,101240,101240,0,0,-1,0
24,101244,101244,0,0,-1,0
24,101248,101248,0,0,-1,0
24,101252,101252,0,0,-1,0
24,101256,101256,0,0,-1,0
24,101260,101260,0,0,-1,0
24,101264,101264,0,0,-1,0
24,101268,101268,0,0,-1,0
24,101272,101272,0,0,-1,0
24,101276,101276,0,0,-1,0
24,101280,101280,0,0,-1,0
24,101284,101284,0,0,-1,0
24,101288,101288,0,0,-1,0
24,101292,101292,0,0,-1,0
24,101296,101296,0,0,-1,0
24,101300,101300,0,0,-1,0
24,101304,101304,0,0,-1,0
24,101308,101308,0,0,-1,0
24,101312,101312,0,0,-1,0
24,101316,101316,0,0,-1,0
24,101320,101320,0,0,-1,0
24,101324,101324,0,0,-1,0
24,101328,101328,0,0,-1,0
24,101332,101332,0,0,-1,0
24,101336,101336,0,0,-1,0
24,101340,101340,0,0,-1,0
24,101344,101344,0,0,-1,0
24,101348,101348,0,0,-1,0
24,101352,101352,0,0,-1,0
24,101356,101356,0,0,-1,0
24,101360,101360,0,0,-1,0
24,101364,101364,0,0,-1,0
24,101368,101368,0,0,-1,0
24,101372,101372,0,0,-1,0
24,101376,101376,0,0,-1,0
24,101380,101380,0,0,-1,0
24,101384,101384,0,0,-1,0
24,101388,101388,0,0,-1,0
24,101392,101392,0,0,-1,0
24,101396,101396,0,0,-1,0
24,101400,101400,0,0,-1,0
24,101404,101404,0,0,-1,0
24,101408,101408,0,0,-1,0
24,101412,101412,0,0,-1,0
24,101416,101416,0,0,-1,0
24,101420,101420,0,0,-1,0
24,101424,101424,0,0,-1,0
24,101428,101428,0,0,-1,0
24,101432,101432,0,0,-1,0
24,101436,101436,0,0,-1,0
24,101440,101440,0,0,-1,0
24,101444,101444,0,0,-1,0
24,101448,101448,0,0,-1,0
24,101452,101452,0,0,-1,0
24,101456,101456,0,0,-1,0
24,101460,101460,0,0,-1,0
24,101464,101464,0,0,-1,0
24,101468,101468,0,0,-1,0
24,101472,101472,0,0,-1,0
24,101476,101476,0,0,-1,0
24,101480,101480,0,0,-1,0
24,101484,101484,0,0,-1,0
24,101488,101488,0,0,-1,0
24,101492,101492,0,0,-1,0
24,101496,101496,0,0,-1,0
24,101500,101500,0,0,-1,0
24,101504,101504,0,0,-1,0
24,101508,101508,0,0,-1,0
24,101512,101512,0,0,-1,0
24,101516,101516,0,0,-1,0
24,101520,101520,0,0,-1,0
24,101524,101524,0,0,-1,0
24,101528,101528,0,0,-1,0
24,101532,101532,0,0,-1,0
24,101536,101536,0,0,-1,0
24,101540,101540,0,0,-1,0
24,101544,101544,0,0,-1,0
24,101548,101548,0,0,-1,0
24,101552,101552,0,0,-1,0
24,101556,101556,0,0,-1,0
24,101560,101560,0,0,-1,0
24,101564,101564,0,0,-1,0
24,101568,101568,0,0,-1,0
24,101572,101572,0,0,-1,0
24,101576,101576,0,0,-1,0
24,101580,101580,0,0,-1,0
24,101584,101584,0,0,-1,0
24,101588,101588,0,0,-1,0
24,101592,101592,0,0,-1,0
24,101596,101596,0,0,-1,0
24,101600,101600,0,0,-1,0
24,101604,101604,0,0,-1,0
24,101608,101608,0,0,-1,0
24,101612,101612,0,0,-1,0
24,101616,101616,0,0,-1,0
24,101620,101620,0,0,-1,0
24,101624,101624,0,0,-1,0
24,101628,101628,0,0,-1,0
24,101632,101632,0,0,-1,0
24,101636,101636,0,0,-1,0
24,101640,101640,0,0,-1,0
24,101644,101644,0,0,-1,0
24,101648,101648,0,0,-1,0
24,101652,101652,0,0,-1,0
24,101656,101656,0,0,-1,0
24,101660,101660,0,0,-1,0
24,101664,101664,0,0,-1,0
24,101668,101668,0,0,-1,0
24,101672,101672,0,0,-1,0
24,101676,101676,0,0,-1,0
24,101680,101680,0,0,-1,0
24,101684,101684,0,0,-1,0
24,101688,101688,0,0,-1,0
24,101692,101692,0,0,-1,0
24,101696,101696,0,0,-1,0
24,101700,101700,0,0,-1,0
24,101704,101704,0,0,-1,0
24,101708,101708,0,0,-1,0
24,101712,101712,0,0,-1,0
24,101716,101716,0,0,-1,0
24,101720,101720,0,0,-1,0
24,101724,101724,0,0,-1,0
24,101728,101728,0,0,-1,0
24,101732,101732,0,0,-1,0
24,101736,101736,0,0,-1,0
24,101740,101740,0,0,-1,0
24,101744,101744,0,0,-1,0
24,101748,101748,0,0,-1,0
24,101752,101752,0,0,-1,0
24,101756,101756,0,0,-1,0
24,101760,101760,0,0,-1,0
24,101764,101764,0,0,-1,0
24,101768,101768,0,0,-1,0
24,101772,101772,0,0,-1,0
24,101776,101776,0,0,-1,0
24,101780,101780,0,0,-1,0
24,101784,101784,0,0,-1,0
24,101788,101788,0,0,-1,0
24,101792,101792,0,0,-1,0
24,101796,101796,0,0,-1,0
24,101800,101800,0,0,-1,0
24,101804,101804,0,0,-1,0
24,101808,101808,0,0,-1,0
24,101812,101812,0,0,-1,0
24,101816,101816,0,0,-1,0
24,101820,101820,0,0,-1,0
24,101824,101824,0,0,-1,0
24,101828,101828,0,0,-1,0
24,101832,101832,0,0,-1,0
24,101836,101836,0,0,-1,0
24,101840,101840,0,0,-1,0
24,101844,101844,0,0,-1,0
24,101848,101848,0,0,-1,0
24,101852,101852,0,0,-1,0
24,101856,101856,0,0,-1,0
24,101860,101860,0,0,-1,0
24,101864,101864,0,0,-1,0
24,101868,101868,0,0,-1,0
24,101872,101872,0,0,-1,0
24,101876,101876,0,0,-1,0
24,101880,101880,0,0,-1,0
24,101884,101884,0,0,-1,0
24,101888,101888,0,0,-1,0
24,101892,101892,0,0,-1,0
24,101896,101896,0,0,-1,0
24,101900,101900,0,0,-1,0
24,101904,101904,0,0,-1,0
24,101908,101908,0,0,-1,0
24,101912,101912,0,0,-1,0
24,101916,101916,0,0,-1,0
24,101920,101920,0,0,-1,0
24,101924,101924,0,0,-1,0
24,101928,101928,0,0,-1,0
24,101932,101932,0,0,-1,0
24,101936,101936,0,0,-1,0
24,101940,101940,0,0,-1,0
24,101944,101944,0,0,-1,0
24,101948,101948,0,0,-1,0
24,101952,101952,0,0,-1,0
24,101956,101956,0,0,-1,0
24,101960,101960,0,0,-1,0
24,101964,101964,0,0,-1,0
24,101968,101968,0,0,-1,0
24,101972,101972,0,0,-1,0
24,101976,101976,0,0,-1,0
24,101980,101980,0,0,-1,0
24,101984,101984,0,0,-1,0
24,101988,101988,0,0,-1,0
24,101992,101992,0,0,-1,0
24,101996,101996,0,0,-1,0
24,102000,102000,0,0,-1,0
24,102004,102004,0,0,-1,0
24,102008,102008,0,0,-1,0
24,102012,102012,0,0,-1,0
24,102016,102016,0,0,-1,0
24,102020,102020,0,0,-1,0
24,102024,102024,0,0,-1,0
24,102028,102028,0,0,-1,0
24,102032,102032,0,0,-1,0
24,102036,102036,0,0,-1,0
24,102040,102040,0,0,-1,0
24,102044,102044,0,0,-1,0
24,102048,102048,0,0,-1,0
24,102052,102052,0,0,-1,0
24,102056,102056,0,0,-1,0
24,102060,102060,0,0,-1,0
24,102064,102064,0,0,-1,0
24,102068,102068,0,0,-1,0
24,102072,102072,0,0,-1,0
24,102076,102076,0,0,-1,0
24,102080,102080,0,0,-1,0
24,102084,102084,0,0,-1,0
24,102088,102088,0,0,-1,0
24,102092,102092,0,0,-1,0
24,102096,102096,0,0,-1,0
24,102100,102100,0,0,-1,0
24,102104,102104,0,0,-1,0
24,102108,102108,0,0,-1,0
24,102112,102112,0,0,-1,0
24,102116,102116,0,0,-1,0
24,102120,102120,0,0,-1,0
24,102124,102124,0,0,-1,0
24,102128,102128,0,0,-1,0
24,102132,102132,0,0,-1,0
24,102136,102136,0,0,-1,0
24,102140,102140,0,0,-1,0
24,102144,102144,0,0,-1,0
24,102148,102148,0,0,-1,0
24,102152,102152,0,0,-1,0
24,102156,102156,0,0,-1,0
24,102160,102160,0,0,-1,0
24,102164,102164,0,0,-1,0
24,102168,102168,0,0,-1,0
24,102172,102172,0,0,-1,0
24,102176,102176,0,0,-1,0
24,102180,102180,0,0,-1,0
24,102184,102184,0,0,-1,0
24,102188,102188,0,0,-1,0
24,102192,102192,0,0,-1,0
24,102196,102196,0,0,-1,0
24,102200,102200,0,0,-1,0
24,102204,102204,0,0,-1,0
24,102208,102208,0,0,-1,0
24,102212,102212,0,0,-1,0
24,102216,102216,0,0,-1,0
24,102220,102220,0,0,-1,0
24,102224,102224,0,0,-1,0
24,102228,102228,0,0,-1,0
24,102232,102232,0,0,-1,0
24,102236,102236,0,0,-1,0
24,102240,102240,0,0,-1,0
24,102244,102244,0,0,-1,0
24,102248,102248,0,0,-1,0
24,102252,102252,0,0,-1,0
24,102256,102256,0,0,-1,0
24,102260,102260,0,0,-1,0
24,102264,102264,0,0,-1,0
24,102268,102268,0,0,-1,0
24,102272,102272,0,0,-1,0
24,102276,102276,0,0,-1,0
24,102280,102280,0,0,-1,0
24,102284,102284,0,0,-1,0
24,102288,102288,0,0,-1,0
24,102292,102292,0,0,-1,0
24,102296,102296,0,0,-1,0
24,102300,102300,0,0,-1,0
24,102304,102304,0,0,-1,0
24,102308,102308,0,0,-1,0
24,102312,102312,0,0,-1,0
24,102316,102316,0,0,-1,0
24,102320,102320,0,0,-1,0
24,102324,102324,0,0,-1,0
24,102328,102328,0,0,-1,0
24,102332,102332,0,0,-1,0
24,102336,102336,0,0,-1,0
24,102340,102340,0,0,-1,0
24,102344,102344,0,0,-1,0
24,102348,102348,0,0,-1,0
24,102352,102352,0,0,-1,0
24,102356,102356,0,0,-1,0
24,102360,102360,0,0,-1,0
24,102364,102364,0,0,-1,0
24,102368,102368,0,0,-1,0
24,102372,102372,0,0,-1,0
24,102376,102376,0,0,-1,0
24,102380,102380,0,0,-1,0
24,102384,102384,0,0,-1,0
24,102388,102388,0,0,-1,0
24,102392,102392,0,0,-1,0
24,102396,102396,0,0,-1,0
25,102400,102400,1,0,-1,0
25,102404,102404,0,0,-1,0
25,102408,102408,0,0,-1,0
25,102412,102412,0,0,-1,0
25,102416,102416,0,0,-1,0
25,102420,102420,0,0,-1,0
25,102424,102424,0,0,-1,0
25,102428,102428,0,0,-1,0
25,102432,102432,0,0,-1,0
25,102436,102436,0,0,-1,0
25,102440,102440,0,0,-1,0
25,102444,102444,0,0,-1,0
25,102448,102448,0,0,-1,0
25,102452,102452,0,0,-1,0
25,102456,102456,0,0,-1,0
25,102460,102460,0,0,-1,0
25,102464,102464,0,0,-1,0
25,102468,102468,0,0,-1,0
25,102472,102472,0,0,-1,0
25,102476,102476,0,0,-1,0
25,102480,102480,0,0,-1,0
25,102484,102484,0,0,-1,0
25,102488,102488,0,0,-1,0
25,102492,102492,0,0,-1,0
25,102496,102496,0,0,-1,0
25,102500,102500,0,0,-1,0
25,102504,102504,0,0,-1,0
25,102508,102508,0,0,-1,0
25,102512,102512,0,0,-1,0
25,102516,102516,0,0,-1,0
25,102520,102520,0,0,-1,0
25,102524,102524,0,0,-1,0
25,102528,102528,0,0,-1,0
25,102532,102532,0,0,-1,0
25,102536,102536,0,0,-1,0
25,102540,102540,0,0,-1,0
25,102544,102544,0,0,-1,0
25,102548,102548,0,0,-1,0
25,102552,102552,0,0,-1,0
25,102556,102556,0,0,-1,0
25,102560,102560,0,0,-1,0
25,102564,102564,0,0,-1,0
25,102568,102568,0,0,-1,0
25,102572,102572,0,0,-1,0
25,102576,102576,0,0,-1,0
25,102580,102580,0,0,-1,0
25,102584,102584,0,0,-1,0
25,102588,102588,0,0,-1,0
25,102592,102592,0,0,-1,0
25,102596,102596,0,0,-1,0
25,102600,102600,0,0,-1,0
25,102604,102604,0,0,-1,0
25,102608,102608,0,0,-1,0
25,102612,102612,0,0,-1,0
25,102616,102616,0,0,-1,0
25,102620,102620,0,0,-1,0
25,102624,102624,0,0,-1,0
25,102628,102628,0,0,-1,0
25,102632,102632,0,0,-1,0
25,102636,102636,0,0,-1,0
25,102640,102640,0,0,-1,0
25,102644,102644,0,0,-1,0
25,102648,102648,0,0,-1,0
25,102652,102652,0,0,-1,0
25,102656,102656,0,0,-1,0
25,102660,102660,0,0,-1,0
25,102664,102664,0,0,-1,0
25,102668,102668,0,0,-1,0
25,102672,102672,0,0,-1,0
25,102676,102676,0,0,-1,0
25,102680,102680,0,0,-1,0
25,102684,102684,0,0,-1,0
25,102688,102688,0,0,-1,0
25,102692,102692,0,0,-1,0
25,102696,102696,0,0,-1,0
25,102700,102700,0,0,-1,0
25,102704,102704,0,0,-1,0
25,102708,102708,0,0,-1,0
25,102712,102712,0,0,-1,0
25,102716,102716,0,0,-1,0
25,102720,102720,0,0,-1,0
25,102724,102724,0,0,-1,0
25,102728,102728,0,0,-1,0
25,102732,102732,0,0,-1,0
25,102736,102736,0,0,-1,0
25,102740,102740,0,0,-1,0
25,102744,102744,0,0,-1,0
25,102748,102748,0,0,-1,0
25,102752,102752,0,0,-1,0
25,102756,102756,0,0,-1,0
25,102760,102760,0,0,-1,0
25,102764,102764,0,0,-1,0
25,102768,102768,0,0,-1,0
25,102772,102772,0,0,-1,0
25,102776,102776,0,0,-1,0
25,102780,102780,0,0,-1,0
25,102784,102784,0,0,-1,0
25,102788,102788,0,0,-1,0
25,102792,102792,0,0,-1,0
25,102796,102796,0,0,-1,0
25,102800,102800,0,0,-1,0
25,102804,102804,0,0,-1,0
25,102808,102808,0,0,-1,0
25,102812,102812,0,0,-1,0
25,102816,102816,0,0,-1,0
25,102820,102820,0,0,-1,0
25,102824,102824,0,0,-1,0
25,102828,102828,0,0,-1,0
25,102832,102832,0,0,-1,0
25,102836,102836,0,0,-1,0
25,102840,102840,0,0,-1,0
25,102844,102844,0,0,-1,0
25,102848,102848,0,0,-1,0
25,102852,102852,0,0,-1,0
25,102856,102856,0,0,-1,0
25,102860,102860,0,0,-1,0
25,102864,102864,0,0,-1,0
25,102868,102868,0,0,-1,0
25,102872,102872,0,0,-1,0
25,102876,102876,0,0,-1,0
25,102880,102880,0,0,-1,0
25,102884,102884,0,0,-1,0
25,102888,102888,0,0,-1,0
25,102892,102892,0,0,-1,0
25,102896,102896,0,0,-1,0
25,102900,102900,0,0,-1,0
25,102904,102904,0,0,-1,0
25,102908,102908,0,0,-1,0
25,102912,102912,0,0,-1,0
25,102916,102916,0,0,-1,0
25,102920,102920,0,0,-1,0
25,102924,102924,0,0,-1,0
25,102928,102928,0,0,-1,0
25,102932,102932,0,0,-1,0
25,102936,102936,0,0,-1,0
25,102940,102940,0,0,-1,0
25,102944,102944,0,0,-1,0
25,102948,102948,0,0,-1,0
25,102952,102952,0,0,-1,0
25,102956,102956,0,0,-1,0
25,102960,102960,0,0,-1,0
25,102964,102964,0,0,-1,0
25,102968,102968,0,0,-1,0
25,102972,102972,0,0,-1,0
25,102976,102976,0,0,-1,0
25,102980,102980,0,0,-1,0
25,102984,102984,0,0,-1,0
25,102988,102988,0,0,-1,0
25,102992,102992,0,0,-1,0
25,102996,102996,0,0,-1,0
25,103000,103000,0,0,-1,0
25,103004,103004,0,0,-1,0
25,103008,103008,0,0,-1,0
25,103012,103012,0,0,-1,0
25,103016,103016,0,0,-1,0
25,103020,103020,0,0,-1,0
25,103024,103024,0,0,-1,0
25,103028,103028,0,0,-1,0
25,103032,103032,0,0,-1,0
25,103036,103036,0,0,-1,0
25,103040,103040,0,0,-1,0
25,103044,103044,0,0,-1,0
25,103048,103048,0,0,-1,0
25,103052,103052,0,0,-1,0
25,103056,103056,0,0,-1,0
25,103060,103060,0,0,-1,0
25,103064,103064,0,0,-1,0
25,103068,103068,0,0,-1,0
25,103072,103072,0,0,-1,0
25,103076,103076,0,0,-1,0
25,103080,103080,0,0,-1,0
25,103084,103084,0,0,-1,0
25,103088,103088,0,0,-1,0
25,103092,103092,0,0,-1,0
25,103096,103096,0,0,-1,0
25,103100,103100,0,0,-1,0
25,103104,103104,0,0,-1,0
25,103108,103108,0,0,-1,0
25,103112,103112,0,0,-1,0
25,103116,103116,0,0,-1,0
25,103120,103120,0,0,-1,0
25,103124,103124,0,0,-1,0
25,103128,103128,0,0,-1,0
25,103132,103132,0,0,-1,0
25,103136,103136,0,0,-1,0
25,103140,103140,0,0,-1,0
25,103144,103144,0,0,-1,0
25,103148,103148,0,0,-1,0
25,103152,103152,0,0,-1,0
25,103156,103156,0,0,-1,0
25,103160,103160,0,0,-1,0
25,103164,103164,0,0,-1,0
25,103168,103168,0,0,-1,0
25,103172,103172,0,0,-1,0
25,103176,103176,0,0,-1,0
25,103180,103180,0,0,-1,0
25,103184,103184,0,0,-1,0
25,103188,103188,0,0,-1,0
25,103192,103192,0,0,-1,0
25,103196,103196,0,0,-1,0
25,103200,103200,0,0,-1,0
25,103204,103204,0,0,-1,0
25,103208,103208,0,0,-1,0
25,103212,103212,0,0,-1,0
25,103216,103216,0,0,-1,0
25,103220,103220,0,0,-1,0
25,103224,103224,0,0,-1,0
25,103228,103228,0,0,-1,0
25,103232,103232,0,0,-1,0
25,103236,103236,0,0,-1,0
25,103240,103240,0,0,-1,0
25,103244,103244,0,0,-1,0
25,103248,103248,0,0,-1,0
25,103252,103252,0,0,-1,0
25,103256,103256,0,0,-1,0
25,103260,103260,0,0,-1,0
25,103264,103264,0,0,-1,0
25,103268,103268,0,0,-1,0
25,103272,103272,0,0,-1,0
25,103276,103276,0,0,-1,0
25,103280,103280,0,0,-1,0
25,103284,103284,0,0,-1,0
25,103288,103288,0,0,-1,0
25,103292,103292,0,0,-1,0
25,103296,103296,0,0,-1,0
25,103300,103300,0,0,-1,0
25,103304,103304,0,0,-1,0
25,103308,103308,0,0,-1,0
25,103312,103312,0,0,-1,0
25,103316,103316,0,0,-1,0
25,103320,103320,0,0,-1,0
25,103324,103324,0,0,-1,0
25,103328,103328,0,0,-1,0
25,103332,103332,0,0,-1,0
25,103336,103336,0,0,-1,0
25,103340,103340,0,0,-1,0
25,103344,103344,0,0,-1,0
25,103348,103348,0,0,-1,0
25,103352,103352,0,0,-1,0
25,103356,103356,0,0,-1,0
25,103360,103360,0,0,-1,0
25,103364,103364,0,0,-1,0
25,103368,103368,0,0,-1,0
25,103372,103372,0,0,-1,0
25,103376,103376,0,0,-1,0
25,103380,103380,0,0,-1,0
25,103384,103384,0,0,-1,0
25,103388,103388,0,0,-1,0
25,103392,103392,0,0,-1,0
25,103396,103396,0,0,-1,0
25,103400,103400,0,0,-1,0
25,103404,103404,0,0,-1,0
25,103408,103408,0,0,-1,0
25,103412,103412,0,0,-1,0
25,103416,103416,0,0,-1,0
25,103420,103420,0,0,-1,0
25,103424,103424,0,0,-1,0
25,103428,103428,0,0,-1,0
25,103432,103432,0,0,-1,0
25,103436,103436,0,0,-1,0
25,103440,103440,0,0,-1,0
25,103444,103444,0,0,-1,0
25,103448,103448,0,0,-1,0
25,103452,103452,0,0,-1,0
25,103456,103456,0,0,-1,0
25,103460,103460,0,0,-1,0
25,103464,103464,0,0,-1,0
25,103468,103468,0,0,-1,0
25,103472,103472,0,0,-1,0
25,103476,103476,0,0,-1,0
25,103480,103480,0,0,-1,0
25,103484,103484,0,0,-1,0
25,103488,103488,0,0,-1,0
25,103492,103492,0,0,-1,0
25,103496,103496,0,0,-1,0
25,103500,103500,0,0,-1,0
25,103504,103504,0,0,-1,0
25,103508,103508,0,0,-1,0
25,103512,103512,0,0,-1,0
25,103516,103516,0,0,-1,0
25,103520,103520,0,0,-1,0
25,103524,103524,0,0,-1,0
25,103528,103528,0,0,-1,0
25,103532,103532,0,0,-1,0
25,103536,103536,0,0,-1,0
25,103540,103540,0,0,-1,0
25,103544,103544,0,0,-1,0
25,103548,103548,0,0,-1,0
25,103552,103552,0,0,-1,0
25,103556,103556,0,0,-1,0
25,103560,103560,0,0,-1,0
25,103564,103564,0,0,-1,0
25,103568,103568,0,0,-1,0
25,103572,103572,0,0,-1,0
25,103576,103576,0,0,-1,0
25,103580,103580,0,0,-1,0
25,103584,103584,0,0,-1,0
25,103588,103588,0,0,-1,0
25,103592,103592,0,0,-1,0
25,103596,103596,0,0,-1,0
25,103600,103600,0,0,-1,0
25,103604,103604,0,0,-1,0
25,103608,103608,0,0,-1,0
25,103612,103612,0,0,-1,0
25,103616,103616,0,0,-1,0
25,103620,103620,0,0,-1,0
25,103624,103624,0,0,-1,0
25,103628,103628,0,0,-1,0
25,103632,103632,0,0,-1,0
25,103636,103636,0,0,-1,0
25,103640,103640,0,0,-1,0
25,103644,103644,0,0,-1,0
25,103648,103648,0,0,-1,0
25,103652,103652,0,0,-1,0
25,103656,103656,0,0,-1,0
25,103660,103660,0,0,-1,0
25,103664,103664,0,0,-1,0
25,103668,103668,0,0,-1,0
25,103672,103672,0,0,-1,0
25,103676,103676,0,0,-1,0
25,103680,103680,0,0,-1,0
25,103684,103684,0,0,-1,0
25,103688,103688,0,0,-1,0
25,103692,103692,0,0,-1,0
25,103696,103696,0,0,-1,0
25,103700,103700,0,0,-1,0
25,103704,103704,0,0,-1,0
25,103708,103708,0,0,-1,0
25,103712,103712,0,0,-1,0
25,103716,103716,0,0,-1,0
25,103720,103720,0,0,-1,0
25,103724,103724,0,0,-1,0
25,103728,103728,0,0,-1,0
25,103732,103732,0,0,-1,0
25,103736,103736,0,0,-1,0
25,103740,103740,0,0,-1,0
25,103744,103744,0,0,-1,0
25,103748,103748,0,0,-1,0
25,103752,103752,0,0,-1,0
25,103756,103756,0,0,-1,0
25,103760,103760,0,0,-1,0
25,103764,103764,0,0,-1,0
25,103768,103768,0,0,-1,0
25,103772,103772,0,0,-1,0
25,103776,103776,0,0,-1,0
25,103780,103780,0,0,-1,0
25,103784,103784,0,0,-1,0
25,103788,103788,0,0,-1,0
25,103792,103792,0,0,-1,0
25,103796,103796,0,0,-1,0
25,103800,103800,0,0,-1,0
25,103804,103804,0,0,-1,0
25,103808,103808,0,0,-1,0
25,103812,103812,0,0,-1,0
25,103816,103816,0,0,-1,0
25,103820,103820,0,0,-1,0
25,103824,103824,0,0,-1,0
25,103828,103828,0,0,-1,0
25,103832,103832,0,0,-1,0
25,103836,103836,0,0,-1,0
25,103840,103840,0,0,-1,0
25,103844,103844,0,0,-1,0
25,103848,103848,0,0,-1,0
25,103852,103852,0,0,-1,0
25,103856,103856,0,0,-1,0
25,103860,103860,0,0,-1,0
25,103864,103864,0,0,-1,0
25,103868,103868,0,0,-1,0
25,103872,103872,0,0,-1,0
25,103876,103876,0,0,-1,0
25,103880,103880,0,0,-1,0
25,103884,103884,0,0,-1,0
25,103888,103888,0,0,-1,0
25,103892,103892,0,0,-1,0
25,103896,103896,0,0,-1,0
25,103900,103900,0,0,-1,0
25,103904,103904,0,0,-1,0
25,103908,103908,0,0,-1,0
25,103912,103912,0,0,-1,0
25,103916,103916,0,0,-1,0
25,103920,103920,0,0,-1,0
25,103924,103924,0,0,-1,0
25,103928,103928,0,0,-1,0
25,103932,103932,0,0,-1,0
25,103936,103936,0,0,-1,0
25,103940,103940,0,0,-1,0
25,103944,103944,0,0,-1,0
25,103948,103948,0,0,-1,0
25,103952,103952,0,0,-1,0
25,103956,103956,0,0,-1,0
25,103960,103960,0,0,-1,0
25,103964,103964,0,0,-1,0
25,103968,103968,0,0,-1,0
25,103972,103972,0,0,-1,0
25,103976,103976,0,0,-1,0
25,103980,103980,0,0,-1,0
25,103984,103984,0,0,-1,0
25,103988,103988,0,0,-1,0
25,103992,103992,0,0,-1,0
25,103996,103996,0,0,-1,0
